Company_Type,Tiker_name,Company_name,Market_cap,Current_Price,High,Low,P_E,Book_Value,Dividend_Yield,ROCE,ROE,Face_Value,Sales_growth,Up_from_52w_low,Industry_PE,No_Eq_Shares,Sales_growth_3Years,Down_from_52w_high,RSI,EPS_latest_quarter,From_52w_high,Debt_to_equity,Company_link
Mining & Mineral products companies,20MICRONS,Vishnusurya,622.0,176.0,201.0,62.8,12.8,91.1,,19.3,15.3,5.0,1.57,181.0,16.4,3.53,9.85,12.3,50.1,4.54,0.88,0.33,https://www.screener.in/company/20MICRONS/consolidated/
Mining & Mineral products companies,SOUTHWEST,20 Microns,473.0,170.0,192.0,92.0,84.5,42.5,,9.96,7.32,10.0,2.38,84.4,16.4,2.79,14.0,11.6,53.0,0.35,0.88,0.8,https://www.screener.in/company/SOUTHWEST/
Mining & Mineral products companies,SHYAMCENT,South West Pinn.,437.0,20.6,22.9,15.3,30.5,7.62,,21.8,15.9,1.0,-10.9,34.6,16.4,21.2,27.5,10.0,52.4,-0.04,0.9,0.03,https://www.screener.in/company/SHYAMCENT/
Mining & Mineral products companies,SMLT,Shyam Century,349.0,255.0,285.0,133.0,14.4,83.2,,41.0,33.0,10.0,-32.0,92.0,16.4,1.37,24.0,10.4,60.1,4.02,0.9,0.0,https://www.screener.in/company/SMLT/
Mining & Mineral products companies,BHAGYANGR,Sarthak Metals,332.0,104.0,111.0,43.6,6.74,58.8,,8.68,7.1,2.0,7.66,138.0,16.4,3.2,48.6,6.23,74.9,0.78,0.94,0.79,https://www.screener.in/company/BHAGYANGR/consolidated/
Mining & Mineral products companies,RAJMET,Bhagyanagar Ind,292.0,10.6,27.0,8.1,16.4,1.9,,29.2,38.5,1.0,15.3,30.2,16.4,27.6,90.7,60.9,64.5,0.24,0.39,1.85,https://www.screener.in/company/RAJMET/
Mining & Mineral products companies,VISASTEEL,Rajnandini Metal,232.0,20.0,22.3,9.8,,-70.0,,-7.45,,10.0,-28.4,105.0,16.4,11.6,-1.28,10.1,63.0,-2.13,0.9,,https://www.screener.in/company/VISASTEEL/consolidated/
Mining & Mineral products companies,502015,Visa Steel,186.0,20.7,27.4,10.6,8.76,34.1,,8.56,6.23,1.0,-6.08,95.9,16.4,9.01,-1.38,24.5,47.3,-0.18,0.75,0.05,https://www.screener.in/company/502015/
Mining & Mineral products companies,522165,Asi Industries,162.0,58.3,62.4,28.8,,36.2,,4.66,-7.57,10.0,-12.8,102.0,16.4,2.78,-30.1,6.63,80.1,-3.81,0.93,0.88,https://www.screener.in/company/522165/consolidated/
Mining & Mineral products companies,532656,Indsil Hydro,153.0,7.84,10.9,6.0,,8.82,,2.06,5.46,1.0,25.5,30.7,16.4,19.6,3.28,28.1,46.3,-0.02,0.72,0.05,https://www.screener.in/company/532656/consolidated/
Mining & Mineral products companies,532362,Facor Alloys,143.0,109.0,165.0,59.0,,63.1,,-2.79,-5.17,10.0,-1.7,85.1,16.4,1.31,12.5,33.6,48.0,-0.35,0.66,0.15,https://www.screener.in/company/532362/consolidated/
Mining & Mineral products companies,526705,Nagpur Power,126.0,344.0,364.0,0.0,21.9,385.0,,5.5,3.96,10.0,14.2,,21.9,0.37,51.4,5.58,65.0,5.19,0.94,0.0,https://www.screener.in/company/526705/
Mining & Mineral products companies,513709,Elegant Marbles,122.0,199.0,208.0,85.0,12.4,152.0,,11.1,8.13,10.0,5.2,134.0,16.4,0.61,5.32,4.33,61.8,5.17,0.96,0.02,https://www.screener.in/company/513709/
Mining & Mineral products companies,MCL,Shilp Gravures,106.0,38.9,42.0,22.5,,13.9,,-9.72,-10.0,5.0,-74700.0,72.9,16.4,2.71,,7.38,68.8,-0.39,0.93,0.19,https://www.screener.in/company/MCL/
Mining & Mineral products companies,513005,Madhav Copper,70.5,43.0,66.0,34.3,,72.4,,0.47,2.33,10.0,-41.5,25.5,16.4,1.64,60.5,34.9,59.0,0.03,0.65,1.14,https://www.screener.in/company/513005/
Mining & Mineral products companies,508922,VBC Ferro Alloys,67.2,10.7,15.7,6.75,,2.2,,-20.8,15.9,5.0,-93.7,58.2,16.4,6.29,-55.5,32.0,52.6,0.0,0.68,0.56,https://www.screener.in/company/508922/
Mining & Mineral products companies,513498,MSR India,62.6,209.0,225.0,51.4,19.0,25.9,,92.4,75.9,10.0,53.4,305.0,16.4,0.3,75.3,7.14,59.8,3.03,0.93,0.42,https://www.screener.in/company/513498/
Mining & Mineral products companies,513502,South. Magnesium,43.2,2.9,3.63,1.38,,-2.55,,-22.7,,1.0,1.27,110.0,16.4,14.9,35.6,20.1,53.9,0.03,0.8,,https://www.screener.in/company/513502/
Mining & Mineral products companies,IMPEXFERRO,Baroda Extrusion,29.9,3.4,4.24,1.95,,-32.3,,-261.0,,10.0,-96.8,74.4,16.4,8.79,39.4,19.8,54.6,-0.27,0.8,,https://www.screener.in/company/IMPEXFERRO/
Mining & Mineral products companies,531778,Impex Ferro Tech,16.0,30.1,32.0,17.7,84.0,3.26,,-2.05,-6.67,10.0,22.0,70.4,16.4,0.53,-18.3,5.88,70.0,0.42,0.94,0.38,https://www.screener.in/company/531778/
Mining & Mineral products companies,540072,Kachchh Minerals,13.2,10.0,12.1,4.96,,5.09,,2.46,0.57,10.0,-62.9,102.0,16.4,1.32,-30.6,17.1,49.4,0.07,0.83,0.74,https://www.screener.in/company/540072/
Mining & Mineral products companies,532078,Shiva Granito,7.51,20.4,24.2,14.6,,-134.0,,,,10.0,,40.1,16.4,0.37,,15.9,56.8,-1.63,0.84,,https://www.screener.in/company/532078/
Mining & Mineral products companies,513721,Monind,5.4,12.5,20.0,6.4,108.0,2.43,,45.0,34.0,10.0,-87.4,95.3,16.4,0.43,,37.4,38.4,-0.05,0.63,0.0,https://www.screener.in/company/513721/
Mining & Mineral products companies,538733,MFS Intercorp,4.39,4.36,9.9,3.8,,1484.0,,16.4,-0.75,10.0,21.2,14.7,16.4,1.01,,56.0,39.1,-0.08,0.44,3.12,https://www.screener.in/company/538733/consolidated/
Mining & Mineral products companies,513579,Starlit Power,4.32,5.39,6.22,2.33,,-1.05,,,,10.0,,131.0,21.9,0.8,,13.3,84.2,-0.05,0.87,,https://www.screener.in/company/513579/
Mining & Mineral products companies,531396,Foundry Fuel,2.77,6.36,6.39,2.17,92.3,14.3,,0.79,0.49,10.0,,193.0,16.4,0.43,,0.47,92.1,0.0,1.0,0.0,https://www.screener.in/company/531396/
Mining & Mineral products companies,BSE,Pagaria Energy,30070.0,2221.0,2595.0,406.0,86.4,229.0,,13.2,8.65,2.0,28.8,447.0,37.4,13.5,15.2,14.4,45.5,8.9,0.86,0.0,https://www.screener.in/company/BSE/consolidated/
Miscellaneous companies,CDSL,BSE,19065.0,1824.0,1988.0,881.0,59.6,117.0,,30.3,23.8,10.0,7.92,107.0,37.4,10.4,37.3,8.22,49.9,10.4,0.92,0.0,https://www.screener.in/company/CDSL/consolidated/
Miscellaneous companies,CENTURYPLY,C D S L,17151.0,772.0,850.0,436.0,45.1,93.3,,27.0,22.8,1.0,5.17,77.0,37.4,22.2,16.3,9.13,60.9,4.36,0.91,0.23,https://www.screener.in/company/CENTURYPLY/consolidated/
Miscellaneous companies,MCX,Century Plyboard,16319.0,3200.0,3344.0,1285.0,364.0,261.0,,13.2,10.3,10.0,36.1,149.0,37.4,5.1,8.88,4.31,58.5,-3.74,0.96,0.0,https://www.screener.in/company/MCX/consolidated/
Miscellaneous companies,IEX,Multi Comm. Exc.,14980.0,168.0,172.0,116.0,48.2,9.56,,51.8,39.4,1.0,0.1,44.8,37.4,89.2,16.0,2.5,70.6,0.93,0.98,0.01,https://www.screener.in/company/IEX/
Miscellaneous companies,NBCC,Indian Energy Ex,14679.0,81.6,85.9,31.0,39.0,10.9,,26.4,19.0,1.0,11.0,163.0,37.4,180.0,8.94,5.1,60.4,0.47,0.95,0.0,https://www.screener.in/company/NBCC/
Miscellaneous companies,SFL,NBCC,13483.0,1240.0,1370.0,906.0,67.1,263.0,,13.6,12.5,5.0,-9.62,37.0,37.4,10.9,10.6,9.46,60.1,4.05,0.91,0.2,https://www.screener.in/company/SFL/consolidated/
Miscellaneous companies,CAMS,Sheela Foam,13030.0,2651.0,2989.0,2002.0,43.8,163.0,,48.5,39.7,10.0,5.86,32.4,37.4,4.91,12.0,11.3,45.4,16.6,0.89,0.1,https://www.screener.in/company/CAMS/
Miscellaneous companies,GODREJAGRO,Cams Services,10715.0,557.0,573.0,391.0,30.8,123.0,,9.63,10.5,10.0,4.23,42.6,23.8,19.2,10.4,2.66,71.8,5.48,0.97,0.66,https://www.screener.in/company/GODREJAGRO/consolidated/
Miscellaneous companies,RTNINDIA,Godrej Agrovet,10540.0,76.2,86.0,32.0,53.8,5.28,,3.12,-7.39,2.0,162.0,138.0,37.4,138.0,,11.3,50.9,1.02,0.89,1.74,https://www.screener.in/company/RTNINDIA/consolidated/
Miscellaneous companies,SPARC,RattanIndia Ent,9307.0,287.0,291.0,160.0,,10.2,,-106.0,-144.0,1.0,51.9,78.7,37.4,32.4,46.0,1.44,64.4,-2.66,0.99,0.04,https://www.screener.in/company/SPARC/
Miscellaneous companies,KFINTECH,SPARC,8237.0,483.0,564.0,271.0,38.3,58.1,,29.3,25.9,10.0,9.23,78.1,37.4,17.1,17.0,14.4,42.0,3.61,0.86,0.19,https://www.screener.in/company/KFINTECH/consolidated/
Miscellaneous companies,GREENLAM,KFin Technolog.,6807.0,534.0,626.0,282.0,46.7,80.7,,13.8,15.3,1.0,13.4,89.5,37.4,12.8,15.3,14.8,42.1,3.27,0.85,0.93,https://www.screener.in/company/GREENLAM/consolidated/
Miscellaneous companies,SIS,Greenlam Industr,6621.0,454.0,502.0,318.0,18.3,170.0,,10.6,15.6,5.0,11.7,42.9,37.4,14.6,10.2,9.5,46.2,5.17,0.9,0.7,https://www.screener.in/company/SIS/consolidated/
Miscellaneous companies,THOMASCOOK,SIS,6393.0,136.0,168.0,52.1,49.4,38.8,,5.23,0.39,1.0,90.1,161.0,30.6,47.1,-9.6,19.1,38.3,1.0,0.81,0.25,https://www.screener.in/company/THOMASCOOK/consolidated/
Miscellaneous companies,NESCO,Thomas Cook (I),6220.0,883.0,924.0,505.0,19.5,298.0,,21.8,16.7,2.0,42.1,74.8,37.4,7.05,8.14,4.46,63.0,12.5,0.96,0.0,https://www.screener.in/company/NESCO/
Miscellaneous companies,CMSINFO,NESCO,5988.0,383.0,421.0,261.0,20.6,103.0,,28.2,20.2,10.0,16.6,46.7,37.4,15.6,13.6,9.21,48.9,4.55,0.91,0.12,https://www.screener.in/company/CMSINFO/
Miscellaneous companies,AVANTIFEED,CMS Info Systems,5723.0,420.0,488.0,321.0,16.8,161.0,,18.3,13.4,1.0,-5.0,30.8,23.8,13.6,7.32,13.9,68.0,5.45,0.86,0.0,https://www.screener.in/company/AVANTIFEED/consolidated/
Miscellaneous companies,TEAMLEASE,Avanti Feeds,5363.0,3198.0,3247.0,2007.0,49.7,442.0,,13.9,14.4,10.0,14.4,59.3,37.4,1.68,14.8,1.51,80.3,16.3,0.98,0.14,https://www.screener.in/company/TEAMLEASE/consolidated/
Miscellaneous companies,GREENPANEL,Team Lease Serv.,5251.0,428.0,444.0,255.0,28.4,104.0,,27.2,23.6,1.0,-9.32,67.9,37.4,12.3,26.7,3.45,82.6,3.34,0.97,0.14,https://www.screener.in/company/GREENPANEL/consolidated/
Miscellaneous companies,DELTACORP,Greenpanel Inds.,3908.0,146.0,260.0,123.0,14.3,87.7,,16.3,12.4,1.0,5.9,19.0,14.3,26.8,9.69,43.8,57.2,2.59,0.56,0.03,https://www.screener.in/company/DELTACORP/consolidated/
Miscellaneous companies,SANGHVIMOV,Delta Corp,3542.0,818.0,888.0,305.0,24.0,209.0,,15.2,12.4,2.0,35.5,168.0,37.4,4.33,12.2,7.88,52.3,8.59,0.92,0.37,https://www.screener.in/company/SANGHVIMOV/
Miscellaneous companies,KSCL,Sanghvi Movers,3426.0,613.0,692.0,466.0,11.1,296.0,,17.1,16.3,2.0,7.63,31.3,37.4,5.59,4.76,11.5,51.8,2.45,0.89,0.0,https://www.screener.in/company/KSCL/consolidated/
Miscellaneous companies,GENSOL,Kaveri Seed Co.,3202.0,846.0,946.0,266.0,76.9,76.9,,12.4,21.4,10.0,74.8,218.0,37.4,3.79,69.5,10.6,66.0,7.42,0.89,2.99,https://www.screener.in/company/GENSOL/
Miscellaneous companies,GREENPLY,Gensol Engineer.,2950.0,238.0,250.0,134.0,55.6,53.4,,11.6,14.1,1.0,8.98,78.2,37.4,12.4,9.12,4.5,69.1,1.13,0.95,1.15,https://www.screener.in/company/GREENPLY/consolidated/
Miscellaneous companies,STYLAMIND,Greenply Industr,2918.0,1722.0,1980.0,942.0,26.4,278.0,,31.8,26.3,5.0,11.0,82.8,37.4,1.69,27.2,13.0,43.8,18.7,0.87,0.0,https://www.screener.in/company/STYLAMIND/
Miscellaneous companies,DREAMFOLKS,Stylam Industrie,2824.0,540.0,847.0,359.0,37.4,37.4,,76.9,60.2,2.0,87.2,50.4,37.4,5.22,28.2,36.2,49.9,3.47,0.64,0.01,https://www.screener.in/company/DREAMFOLKS/
Miscellaneous companies,BSHSL,Dreamfolks Servi,2808.0,268.0,666.0,207.0,135.0,6.53,,22.2,35.0,1.0,18.3,29.0,37.4,10.5,30.2,59.8,60.2,0.15,0.4,0.32,https://www.screener.in/company/BSHSL/
Miscellaneous companies,TARSONS,Bombay Super Hyb,2806.0,527.0,723.0,444.0,45.7,111.0,,19.0,15.2,2.0,-7.86,18.7,37.4,5.32,17.2,27.1,58.2,2.41,0.73,0.21,https://www.screener.in/company/TARSONS/
Miscellaneous companies,VENKEYS,Tarsons Products,2749.0,1951.0,2315.0,1420.0,28.9,954.0,,7.76,5.54,10.0,-11.5,37.4,37.4,1.41,9.09,15.7,47.4,24.2,0.84,0.13,https://www.screener.in/company/VENKEYS/
Miscellaneous companies,CONFIPET,Venky's (India),2590.0,89.6,105.0,55.3,22.7,30.9,,13.1,12.3,1.0,82.4,62.1,37.4,28.9,27.0,14.6,45.2,1.13,0.85,0.51,https://www.screener.in/company/CONFIPET/consolidated/
Miscellaneous companies,UDS,Confidence Petro,2248.0,337.0,373.0,235.0,65.8,,,12.2,11.1,10.0,22.2,43.2,37.4,6.67,6.16,9.66,68.8,1.19,0.9,0.3,https://www.screener.in/company/UDS/
Miscellaneous companies,IRMENERGY,Updater Services,2210.0,538.0,564.0,435.0,39.3,,,17.8,21.9,10.0,93.3,23.7,37.4,4.11,80.9,4.63,66.5,9.29,0.95,0.92,https://www.screener.in/company/IRMENERGY/
Miscellaneous companies,DREDGECORP,IRM Energy,1678.0,599.0,629.0,275.0,51.9,518.0,,2.51,0.89,10.0,12.7,118.0,37.4,2.8,15.8,4.68,63.1,5.99,0.95,0.27,https://www.screener.in/company/DREDGECORP/
Miscellaneous companies,531637,Dredging Corpn.,1670.0,731.0,784.0,275.0,83.7,73.4,,56.2,43.0,10.0,4.72,166.0,37.4,2.28,12.3,6.68,65.1,0.93,0.93,0.01,https://www.screener.in/company/531637/
Miscellaneous companies,CUPID,Praveg,1494.0,1120.0,1122.0,235.0,58.3,128.0,,26.4,20.3,10.0,7.44,376.0,37.4,1.33,-0.2,0.12,80.7,3.84,1.0,0.05,https://www.screener.in/company/CUPID/
Miscellaneous companies,POKARNA,Cupid,1489.0,480.0,600.0,234.0,23.3,179.0,,14.6,13.8,2.0,-25.1,106.0,37.4,3.1,22.7,20.0,37.8,10.6,0.8,0.75,https://www.screener.in/company/POKARNA/consolidated/
Miscellaneous companies,AWHCL,Pokarna,1375.0,484.0,533.0,239.0,20.4,188.0,,15.5,15.2,5.0,10.6,103.0,37.4,2.84,23.8,9.14,56.5,9.77,0.91,0.75,https://www.screener.in/company/AWHCL/consolidated/
Miscellaneous companies,GULPOLY,Antony Waste han,1319.0,211.0,275.0,159.0,39.9,92.8,,8.68,7.81,1.0,9.1,32.8,37.4,6.24,23.9,23.1,46.3,0.36,0.77,0.62,https://www.screener.in/company/GULPOLY/
Miscellaneous companies,ATL,Gulshan Polyols,1291.0,52.6,57.0,31.3,22.5,8.73,,28.3,55.0,2.0,450.0,67.9,37.4,24.6,,7.81,55.1,0.48,0.92,1.85,https://www.screener.in/company/ATL/consolidated/
Miscellaneous companies,MATRIMONY,Allcargo Termi,1290.0,580.0,723.0,498.0,26.0,121.0,,16.0,15.0,5.0,4.4,16.5,37.4,2.23,7.02,19.8,69.6,5.63,0.8,0.24,https://www.screener.in/company/MATRIMONY/consolidated/
Miscellaneous companies,531859,Matrimony.com,1249.0,232.0,254.0,33.5,176.0,22.4,,5.93,3.0,1.0,128.0,592.0,37.4,5.39,6.86,8.76,77.0,1.43,0.91,2.56,https://www.screener.in/company/531859/consolidated/
Miscellaneous companies,543284,Oriental Rail,1168.0,424.0,1315.0,355.0,,169.0,,31.9,25.1,10.0,-68.1,19.4,37.4,2.75,167.0,67.7,47.0,-15.2,0.32,0.03,https://www.screener.in/company/543284/
Miscellaneous companies,RUSHIL,EKI Energy,1040.0,392.0,407.0,203.0,22.3,185.0,,16.9,23.9,10.0,5.88,93.4,37.4,2.65,35.7,3.75,60.1,3.97,0.96,0.63,https://www.screener.in/company/RUSHIL/
Miscellaneous companies,RADIANTCMS,Rushil Decor,950.0,89.0,117.0,86.2,16.7,21.8,,48.3,33.9,1.0,12.5,3.31,37.4,10.7,12.6,23.8,46.4,0.95,0.76,0.11,https://www.screener.in/company/RADIANTCMS/
Miscellaneous companies,VIMTALABS,Radiant Cash,894.0,404.0,623.0,289.0,22.5,133.0,,24.3,18.4,2.0,4.58,39.7,37.4,2.22,20.4,35.2,40.1,2.67,0.65,0.07,https://www.screener.in/company/VIMTALABS/
Miscellaneous companies,KOTYARK,Vimta Labs,854.0,977.0,1050.0,262.0,51.3,70.7,,33.6,27.5,10.0,36.9,273.0,37.4,0.87,64.0,6.93,63.6,10.7,0.93,0.58,https://www.screener.in/company/KOTYARK/
Miscellaneous companies,504341,Kotyark Indust.,846.0,54.9,78.9,40.0,40.3,14.4,,12.6,12.0,10.0,-69.3,37.2,37.4,15.4,-29.4,30.5,42.4,0.56,0.7,0.63,https://www.screener.in/company/504341/consolidated/
Miscellaneous companies,SUKHJITS,Ravindra Energy,766.0,490.0,540.0,360.0,15.2,312.0,,15.2,14.3,10.0,0.18,36.2,37.4,1.56,21.9,9.2,55.2,7.29,0.91,0.76,https://www.screener.in/company/SUKHJITS/consolidated/
Miscellaneous companies,GSLSU,Sukhjit Starch,763.0,180.0,240.0,148.0,49.0,62.9,,8.99,12.2,10.0,-6.43,21.9,37.4,4.24,2.89,25.0,34.5,0.64,0.75,0.46,https://www.screener.in/company/GSLSU/consolidated/
Miscellaneous companies,530643,Global Surfaces,736.0,381.0,454.0,99.0,71.2,29.9,,7.63,8.57,10.0,24.0,285.0,37.4,1.93,13.3,16.0,48.6,3.03,0.84,0.1,https://www.screener.in/company/530643/consolidated/
Miscellaneous companies,MAXIND,Eco Recyc.,705.0,163.0,195.0,76.0,,123.0,,0.53,-1.81,10.0,-2.1,115.0,37.4,4.32,-1.8,16.3,67.4,-1.09,0.84,0.03,https://www.screener.in/company/MAXIND/consolidated/
Miscellaneous companies,500306,Max India Ltd,703.0,120.0,130.0,40.0,70.1,29.2,,2.77,1.49,1.0,40.1,201.0,37.4,5.85,433.0,7.66,71.4,0.43,0.92,0.37,https://www.screener.in/company/500306/consolidated/
Miscellaneous companies,APEX,Jaykay Enter.,699.0,224.0,259.0,184.0,44.5,161.0,,10.6,7.4,10.0,-8.64,21.6,32.0,3.12,8.97,13.6,60.0,2.67,0.86,0.17,https://www.screener.in/company/APEX/
Miscellaneous companies,PTL,Apex Frozen Food,547.0,41.3,48.0,29.5,25.9,55.6,,8.83,3.63,1.0,0.88,40.0,37.4,13.2,0.58,14.0,42.2,0.77,0.86,0.03,https://www.screener.in/company/PTL/
Miscellaneous companies,519421,PTL Enterprises,544.0,1700.0,1984.0,1459.0,,637.0,,-0.91,-1.68,10.0,2.11,16.5,23.8,0.32,4.06,14.3,57.4,-4.44,0.86,0.22,https://www.screener.in/company/519421/
Miscellaneous companies,PROZONER,KSE,518.0,34.0,41.5,20.5,23.5,34.2,,6.99,4.98,2.0,88.1,65.6,37.4,15.3,26.8,18.2,51.3,0.09,0.82,0.75,https://www.screener.in/company/PROZONER/consolidated/
Miscellaneous companies,UNIVPHOTO,Prozone Realty,472.0,431.0,567.0,330.0,,884.0,,-6.85,-7.32,10.0,-37.9,30.7,,1.09,-11.5,24.0,59.3,-44.0,0.76,0.0,https://www.screener.in/company/UNIVPHOTO/consolidated/
Miscellaneous companies,543895,Universus Photo,448.0,377.0,428.0,64.0,37.8,39.4,,101.0,79.4,10.0,93.0,489.0,37.4,1.19,,11.9,53.2,6.22,0.88,0.01,https://www.screener.in/company/543895/consolidated/
Miscellaneous companies,OSWALSEEDS,Exhicon Events,433.0,56.8,85.1,43.1,119.0,6.17,,14.0,13.8,2.0,13.2,31.6,37.4,7.62,32.7,33.3,31.0,0.08,0.67,1.12,https://www.screener.in/company/OSWALSEEDS/consolidated/
Miscellaneous companies,DUGLOBAL,Shreeoswal Seeds,412.0,59.2,75.8,26.8,,3.36,,8.99,4.08,2.0,-15.8,120.0,37.4,6.97,5.77,21.9,62.0,0.05,0.78,0.25,https://www.screener.in/company/DUGLOBAL/consolidated/
Miscellaneous companies,530215,DU Digital,407.0,173.0,185.0,80.2,51.6,17.2,,17.6,17.5,10.0,67.6,116.0,32.0,2.35,22.4,6.38,58.1,0.94,0.94,0.79,https://www.screener.in/company/530215/
Miscellaneous companies,CRAYONS,Kings Infra,402.0,164.0,182.0,90.0,26.5,37.7,,38.4,33.2,10.0,-0.61,82.7,37.4,2.44,19.6,9.62,55.5,2.09,0.9,0.05,https://www.screener.in/company/CRAYONS/
Miscellaneous companies,NATHBIOGEN,Crayons Advertis,394.0,207.0,245.0,128.0,10.3,318.0,,7.08,6.31,10.0,17.0,61.6,37.4,1.9,-1.68,15.2,55.2,1.07,0.85,0.19,https://www.screener.in/company/NATHBIOGEN/
Miscellaneous companies,500213,Nath Bio-Genes,373.0,467.0,470.0,188.0,11.9,165.0,,16.6,25.4,10.0,36.4,148.0,30.6,0.8,-4.17,0.56,71.9,7.04,0.99,0.0,https://www.screener.in/company/500213/
Miscellaneous companies,REPL,Intl. Travel Hse,355.0,205.0,236.0,132.0,27.1,67.1,,16.2,12.2,10.0,23.2,55.5,37.4,1.73,4.1,13.1,44.3,2.26,0.87,0.11,https://www.screener.in/company/REPL/consolidated/
Miscellaneous companies,COASTCORP,Rudrabhish. Ent.,348.0,261.0,309.0,166.0,,195.0,,5.48,2.93,10.0,-31.2,57.4,32.0,1.33,-16.4,15.6,49.6,3.32,0.84,1.01,https://www.screener.in/company/COASTCORP/consolidated/
Miscellaneous companies,TAKE,Coastal Corporat,341.0,23.0,26.2,12.7,,6.89,,-14.0,-62.5,1.0,-64.6,81.5,37.4,14.8,-56.0,12.2,52.2,-0.1,0.88,0.42,https://www.screener.in/company/TAKE/consolidated/
Miscellaneous companies,538607,Take Solutions,334.0,5.91,19.4,4.65,,7.63,,-32.1,-32.2,1.0,-15.9,27.1,37.4,42.6,21.3,69.6,58.2,0.03,0.3,0.0,https://www.screener.in/company/538607/
Miscellaneous companies,WATERBASE,Toyam Sports,322.0,77.7,93.2,56.1,,43.8,,-1.47,-2.28,10.0,26.0,38.4,32.0,4.14,-2.17,16.7,59.6,-0.58,0.83,0.12,https://www.screener.in/company/WATERBASE/
Miscellaneous companies,USASEEDS,Waterbase,286.0,405.0,912.0,295.0,39.2,58.7,,12.8,19.1,10.0,75.0,37.2,37.4,0.71,67.7,55.6,50.7,3.8,0.44,0.31,https://www.screener.in/company/USASEEDS/
Miscellaneous companies,PROPEQUITY,Upsurge Seeds,268.0,256.0,324.0,130.0,31.4,65.2,,20.3,15.2,10.0,-6.51,96.5,37.4,1.05,9.29,21.0,56.4,3.97,0.79,0.0,https://www.screener.in/company/PROPEQUITY/
Miscellaneous companies,538942,P.E. Analytics,260.0,23.2,27.2,15.0,51.1,31.7,,2.54,4.14,10.0,33.4,54.6,37.4,11.2,7.23,14.7,58.1,0.13,0.85,0.0,https://www.screener.in/company/538942/consolidated/
Miscellaneous companies,KAPSTON,Mercantile Vent.,254.0,250.0,260.0,117.0,26.4,64.8,,7.91,9.04,10.0,33.2,115.0,37.4,1.01,23.2,3.58,70.0,4.27,0.96,1.53,https://www.screener.in/company/KAPSTON/
Miscellaneous companies,RUCHINFRA,Kapston Services,250.0,11.6,19.1,7.35,92.2,9.02,,4.01,0.83,1.0,-4.65,57.8,37.4,20.5,-9.31,39.2,37.0,0.45,0.61,0.6,https://www.screener.in/company/RUCHINFRA/consolidated/
Miscellaneous companies,539275,Ruchi Infrastr.,247.0,225.0,309.0,87.4,18.5,56.7,,21.7,21.8,10.0,58.6,158.0,37.4,1.1,21.4,27.2,50.4,2.73,0.73,0.55,https://www.screener.in/company/539275/
Miscellaneous companies,543615,MANGALAM SEEDS,242.0,236.0,269.0,123.0,19.6,55.3,,34.6,31.4,10.0,35.5,91.4,37.4,1.03,43.6,12.2,58.0,6.94,0.88,0.15,https://www.screener.in/company/543615/
Miscellaneous companies,AARVI,Silicon Rental,233.0,158.0,185.0,100.0,19.4,75.2,,17.5,15.0,10.0,9.49,57.0,37.4,1.48,26.0,14.6,61.2,1.77,0.85,0.09,https://www.screener.in/company/AARVI/consolidated/
Miscellaneous companies,LLOYDS,Aarvi Encon,223.0,99.0,128.0,40.0,,28.8,,-4.86,-7.18,10.0,26.0,148.0,37.4,2.25,7.05,22.8,47.5,-2.2,0.77,0.0,https://www.screener.in/company/LLOYDS/
Miscellaneous companies,SUVIDHAA,Lloyds Luxuries,218.0,10.5,10.6,3.2,,3.03,,-1.89,-2.46,1.0,-17.3,228.0,37.4,20.7,-52.1,0.57,89.6,-0.16,0.99,0.0,https://www.screener.in/company/SUVIDHAA/consolidated/
Miscellaneous companies,INFOLLION,Suvidhaa Info.,216.0,223.0,291.0,162.0,35.5,38.2,,52.9,39.0,10.0,55.1,37.5,37.4,0.97,37.9,23.4,40.7,4.36,0.77,0.0,https://www.screener.in/company/INFOLLION/
Miscellaneous companies,MODIRUBBER,Infollion Resea.,213.0,85.0,102.0,51.1,11.6,258.0,,4.89,4.32,10.0,161.0,66.3,37.4,2.5,2.85,17.1,43.2,1.27,0.83,0.03,https://www.screener.in/company/MODIRUBBER/consolidated/
Miscellaneous companies,IEL,Modi Rubber,209.0,10.6,27.1,7.43,,13.4,,3.89,2.75,2.0,-21.3,42.0,37.4,19.8,,61.1,42.0,-0.2,0.39,0.95,https://www.screener.in/company/IEL/consolidated/
Miscellaneous companies,TOTAL,Indiabulls Enter,209.0,130.0,187.0,110.0,209.0,48.6,,14.7,7.91,10.0,-31.4,17.8,37.4,1.61,13.9,30.5,59.8,-0.14,0.69,0.37,https://www.screener.in/company/TOTAL/consolidated/
Miscellaneous companies,EFACTOR,Total Transport,207.0,158.0,208.0,115.0,27.6,,,77.4,104.0,10.0,111.0,37.8,37.4,1.31,61.2,23.8,44.3,0.76,0.76,0.82,https://www.screener.in/company/EFACTOR/consolidated/
Miscellaneous companies,531771,E Factor Experie,203.0,100.0,100.0,17.8,406.0,25.3,,,,10.0,,464.0,37.4,2.02,,0.0,90.4,1.06,1.0,0.0,https://www.screener.in/company/531771/consolidated/
Miscellaneous companies,543991,Shraddha Prime,197.0,267.0,354.0,86.1,43.8,33.8,,83.1,91.1,10.0,50.4,210.0,37.4,0.74,,24.4,44.7,4.39,0.76,0.01,https://www.screener.in/company/543991/
